redemption_id,c_id,pcode_id,cust_id,redeemed
3549,30,5,164,0
3552,29,674,96,0
3559,30,333,1535,0
3560,30,276,1121,0
3564,8,920,1050,0
3565,8,100,1439,0
3567,29,538,91,0
3577,8,916,1201,0
3578,26,475,1106,0
3579,8,278,1400,0
3580,8,1086,559,0
3582,8,772,1324,0
3583,26,1115,599,0
3587,8,481,637,0
3589,5,1043,1302,0
3590,26,350,1304,0
3600,8,14,401,0
3603,26,1011,867,0
3604,8,54,899,0
3606,30,872,989,0
3608,8,672,645,0
3610,8,94,1208,0
3622,8,1015,166,0
3623,8,674,42,0
3625,8,807,761,0
3627,8,465,883,0
3630,30,541,1355,0
3631,8,78,714,0
3639,8,76,41,0
3642,8,559,1450,0
3643,26,748,1029,0
3644,8,1073,862,0
3646,30,310,919,0
3647,8,449,1295,0
3648,29,1081,825,0
3653,29,715,1242,0
3654,3,830,998,0
3656,29,800,863,0
3661,8,674,649,0
3665,8,585,1295,0
3669,26,1,1299,0
3674,29,3,1106,0
3676,8,744,1546,0
3677,26,593,435,0
3683,26,824,1534,0
3686,8,1073,1188,0
3687,29,1040,240,0
3691,26,937,834,0
3692,8,59,78,0
3701,8,1015,1397,0
3705,8,792,549,0
3706,8,817,25,0
3707,8,433,824,0
3708,30,659,283,0
3712,26,536,566,0
3716,8,383,164,0
3720,5,455,56,0
3721,26,916,269,0
3729,5,955,866,0
3732,8,513,227,0
3733,29,416,1276,0
3736,26,972,1226,0
3737,30,639,1387,0
3739,6,677,544,0
3741,26,466,1332,0
3742,29,785,1216,0
3744,8,747,1558,0
3750,8,754,708,0
3751,8,885,37,0
3752,5,955,44,0
3754,8,46,624,0
3761,8,55,1410,0
3764,26,470,240,0
3766,30,794,432,0
3770,26,931,477,0
3771,2,673,833,0
3773,29,674,865,0
3774,26,243,235,0
3777,8,1033,1573,0
3779,8,501,1272,0
3784,8,682,1381,0
3785,8,248,330,0
3788,8,257,1076,0
3792,2,1023,416,0
3795,8,10,885,0
3799,29,674,825,0
3807,29,619,1398,0
3814,26,852,1121,0
3815,8,95,1033,0
3819,8,567,898,0
3820,8,256,1098,0
3828,8,383,392,0
3831,30,414,1477,0
3836,30,373,1376,0
3839,2,347,304,0
3841,8,755,797,0
3842,30,773,103,0
3848,26,298,1167,0
3850,5,955,1192,0
3854,30,468,310,0
3859,26,1115,158,0
3863,8,56,917,0
3866,26,475,46,0
3870,8,12,870,0
3877,8,91,353,0
3879,26,407,368,0
3881,26,358,1209,0
3883,26,446,1465,0
3884,26,358,1071,0
3885,8,103,870,0
3886,8,64,612,0
3889,26,609,357,0
3895,8,807,746,0
3899,8,1070,1232,0
3901,29,750,1106,0
3903,5,431,806,0
3905,26,528,841,0
3909,29,1081,1041,0
3910,8,93,95,0
3911,30,412,273,0
3913,26,334,245,0
3914,8,98,92,0
3915,8,1033,567,0
3916,26,609,1169,0
3917,30,678,311,0
3921,29,243,1276,0
3926,3,829,1140,0
3932,30,1103,439,0
3934,8,723,1396,0
3937,8,989,1081,0
3944,30,391,357,0
3947,8,494,1383,0
3955,2,628,1071,0
3958,8,942,698,0
3961,8,95,1036,0
3964,8,247,171,0
3971,26,745,464,0
3973,5,934,1046,0
3976,8,817,200,0
3977,30,364,1473,0
3982,5,1105,1145,0
3987,8,656,1127,0
3991,29,1081,182,0
3996,29,643,656,0
4000,8,558,353,0
4003,8,90,1266,0
4004,8,92,1289,0
4005,2,460,1449,0
4007,29,975,363,0
4010,8,727,99,0
4011,8,1086,578,0
4012,29,982,637,0
4013,26,536,795,0
4014,8,62,1004,0
4016,8,1086,387,0
4017,30,381,1224,0
4018,29,443,855,0
4020,7,17,318,0
4021,8,1059,62,0
4024,29,985,1329,0
4027,26,1043,578,0
4028,8,762,381,0
4034,8,581,1420,0
4035,26,852,639,0
4038,28,492,1025,0
4041,8,494,798,0
4042,30,1101,816,0
4043,8,754,509,0
4044,26,660,1450,0
4046,8,1081,1479,0
4047,26,593,1215,0
4049,8,432,892,0
4052,8,424,634,0
4053,8,276,1263,0
4054,26,484,935,0
4058,8,709,622,0
4059,8,1081,1546,0
4061,8,1017,1490,0
4062,30,913,1549,0
4067,26,365,1335,0
4068,8,56,292,0
4071,8,59,684,0
4073,8,537,395,0
4074,27,825,1463,0
4079,8,981,380,0
4081,8,63,66,0
4082,8,928,236,0
4094,7,687,866,0
4095,8,550,879,0
4096,8,1063,551,0
4099,8,67,684,0
4101,8,70,866,0
4106,8,513,437,0
4110,8,1033,732,0
4112,8,71,1352,0
4114,8,711,67,0
4115,8,46,381,0
4116,30,428,388,0
4120,8,424,1307,0
4125,8,624,304,0
4128,8,52,267,0
4134,8,8,1142,0
4135,8,1015,200,0
4137,5,934,1419,0
4139,8,772,1498,0
4142,29,800,489,0
4152,8,82,118,0
4158,3,827,1140,0
4169,8,711,1013,0
4177,8,889,1446,0
4180,29,787,590,0
4181,7,1050,643,0
4183,30,348,895,0
4185,8,807,413,0
4197,8,1070,848,0
4198,8,52,603,0
4202,8,85,1017,0
4206,8,276,32,0
4208,8,928,749,0
4219,8,83,215,0
4220,8,447,1089,0
4222,8,76,631,0
4223,5,431,737,0
4224,8,296,1184,0
4226,8,82,863,0
4227,8,1002,86,0
4230,8,100,64,0
4231,8,757,961,0
4232,30,414,561,0
4238,8,481,1330,0
4239,8,532,892,0
4240,8,494,339,0
4243,8,1015,810,0
4246,30,574,490,0
4247,8,501,797,0
4248,30,665,233,0
4253,8,46,1137,0
4258,8,567,589,0
4259,8,50,915,0
4260,28,702,1463,0
4262,8,57,793,0
4265,30,307,1174,0
4268,8,762,127,0
4270,26,368,974,0
4274,8,567,260,0
4277,8,278,1105,0
4285,8,501,541,0
4293,2,514,852,0
4297,8,509,500,0
4300,2,1107,21,0
4303,8,501,1004,0
4304,30,686,1481,0
4305,8,1048,489,0
4308,29,674,943,0
4309,28,315,583,0
4313,8,615,1263,0
4314,26,979,1291,0
4315,26,519,1521,0
4317,8,89,179,0
4318,8,99,848,0
4320,29,787,1216,0
4322,30,345,1467,0
4324,8,1058,504,0
4326,8,711,72,0
4328,8,922,873,0
4329,8,76,333,0
4330,8,705,667,0
4333,7,691,1093,0
4339,26,862,135,0
4344,30,510,1146,0
4345,8,58,706,0
4348,26,790,709,0
4350,8,11,326,0
4352,8,430,206,0
4353,8,50,484,0
4362,8,292,1471,0
4364,8,285,433,0
4366,8,13,854,0
4373,8,916,652,0
4375,8,63,271,0
4376,8,490,1104,0
4378,8,72,1482,0
4381,8,447,1193,0
4386,26,453,876,0
4387,8,46,1550,0
4388,2,1023,375,0
4389,26,453,1202,0
4391,8,885,615,0
4392,8,100,516,0
4393,30,412,565,0
4394,8,782,732,0
4398,7,1050,441,0
4399,26,1039,957,0
4404,29,800,973,0
4409,29,750,943,0
4411,8,755,927,0
4412,8,983,1191,0
4417,8,610,1346,0
4421,26,353,1071,0
4428,5,934,408,0
4432,8,1045,1430,0
4433,26,926,1227,0
4434,8,8,209,0
4435,30,381,561,0
4441,8,983,939,0
4443,8,94,1524,0
4444,26,1009,393,0
4445,8,88,1208,0
4446,26,299,262,0
4447,2,897,375,0
4451,8,465,362,0
4453,8,6,951,0
4459,7,392,1457,0
4465,8,806,126,0
4468,8,501,1320,0
4469,29,416,1195,0
4470,3,395,1140,0
4472,8,98,212,0
4475,8,65,933,0
4482,26,1057,191,0
4484,30,529,419,0
4485,8,722,1166,0
4486,26,875,152,0
4487,26,745,506,0
4490,26,749,531,0
4493,8,269,356,0
4501,8,723,1064,0
4507,30,576,103,0
4508,8,256,1131,0
4509,8,585,1420,0
4516,26,636,1534,0
4517,27,1089,1192,0
4518,29,975,1242,0
4526,8,755,266,0
4527,2,460,171,0
4528,30,500,1298,0
4529,3,828,1534,0
4535,8,52,1252,0
4538,30,631,1458,0
4552,5,1043,1463,0
4554,30,486,650,0
4556,8,432,500,0
4558,8,67,162,0
4564,8,93,1463,0
4565,8,10,1092,0
4566,30,260,133,0
4567,8,296,1519,0
4571,8,66,181,0
4572,8,288,821,0
4574,27,1098,310,0
4577,8,69,347,0
4584,29,985,460,0
4588,3,400,1140,0
4592,7,691,1146,0
4595,28,750,231,0
4597,30,427,745,0
4598,30,704,550,0
4604,7,687,1147,0
4606,26,769,636,0
4608,30,683,857,0
4610,29,1035,1432,0
4613,30,866,1079,0
4615,8,52,934,0
4621,29,265,1443,0
4623,5,1105,995,0
4624,28,534,189,0
4627,8,755,708,0
4629,29,1046,573,0
4633,8,922,505,0
4635,30,1015,1238,0
4636,8,71,1552,0
4637,8,1085,598,0
4638,26,470,531,0
4640,8,14,1295,0
4641,8,656,941,0
4648,30,428,1207,0
4651,5,893,1366,0
4654,8,979,1252,0
4659,8,812,345,0
4662,30,665,1497,0
4663,30,706,781,0
4664,30,343,637,0
4668,7,1050,1093,0
4669,8,437,1122,0
4674,29,597,1,0
4678,8,981,50,0
4679,26,647,797,0
4680,8,707,62,0
4684,26,288,225,0
4690,26,937,375,0
4691,8,447,776,0
4693,8,494,1231,0
4696,8,95,943,0
4700,8,567,647,0
4702,26,1090,1104,0
4703,30,439,393,0
4706,8,85,575,0
4708,26,352,1203,0
4714,30,998,1290,0
4716,8,792,361,0
4723,8,92,225,0
4724,5,967,1551,0
4732,8,95,128,0
4750,8,812,855,0
4754,8,383,1494,0
4757,5,689,1368,0
4758,8,59,1405,0
4762,8,55,1386,0
4768,8,288,1245,0
4771,7,687,1458,0
4779,26,489,293,0
4780,8,12,650,0
4783,8,103,752,0
4785,29,896,992,0
4786,8,911,293,0
4788,8,46,1390,0
4789,7,17,1512,0
4791,30,667,1248,0
4792,8,846,163,0
4793,27,398,310,0
4794,8,59,1490,0
4796,7,392,80,0
4799,26,369,1363,0
4800,8,544,859,0
4807,8,754,1022,0
4811,8,674,444,0
4812,8,271,1533,0
4819,26,349,943,0
4820,26,1080,99,0
4822,30,900,1238,0
4823,30,939,393,0
4826,30,528,461,0
4828,8,654,1512,0
4829,8,793,619,0
4830,8,1000,732,0
4834,3,400,998,0
4836,8,83,521,0
4838,8,1110,70,0
4841,30,1051,890,0
4842,26,329,1010,0
4843,30,626,1520,0
4844,26,729,569,0
4845,8,585,241,0
4851,30,946,19,0
4857,8,761,1209,0
4864,8,707,667,0
4867,7,641,898,0
4868,8,296,457,0
4869,8,537,1056,0
4880,8,58,287,0
4890,8,772,746,0
4895,30,391,1140,0
4896,8,865,554,0
4898,8,49,761,0
4899,8,682,933,0
4911,5,663,319,0
4913,8,911,270,0
4914,26,2,890,0
4916,8,100,264,0
4918,7,392,363,0
4920,30,1076,825,0
4923,5,1105,418,0
4924,8,7,435,0
4931,8,723,28,0
4932,5,1043,478,0
4933,8,674,1245,0
4937,29,416,489,0
4939,26,852,280,0
4942,8,79,320,0
4944,7,641,1457,0
4947,8,1033,670,0
4953,8,76,751,0
4954,8,53,270,0
4957,8,49,1472,0
4958,7,392,1312,0
4959,30,863,1367,0
4961,8,80,260,0
4964,8,1033,1439,0
4977,8,762,83,0
4978,8,66,577,0
4979,8,558,966,0
4980,8,84,1460,0
4982,30,346,362,0
4984,8,915,401,0
4986,8,60,106,0
4991,8,581,891,0
4997,8,916,375,0
4998,8,674,961,0
5003,30,863,1375,0
5005,30,946,344,0
5006,8,57,1258,0
5007,8,449,866,0
5014,8,964,893,0
5016,29,1040,1045,0
5017,8,437,1131,0
5018,8,509,957,0
5022,8,1017,1304,0
5029,8,911,809,0
5031,8,285,1064,0
5034,8,13,1062,0
5036,8,537,539,0
5043,8,57,937,0
5044,8,296,432,0
5045,8,1063,1240,0
5048,30,631,141,0
5052,5,689,823,0
5053,30,382,650,0
5057,30,563,565,0
5061,8,62,342,0
5062,8,805,1279,0
5063,8,69,521,0
5064,8,257,1046,0
5066,7,1102,659,0
5069,8,80,1093,0
5071,29,1046,1339,0
5073,2,1047,196,0
5078,8,8,1396,0
5079,5,1043,1346,0
5081,30,919,1324,0
5085,8,424,1,0
5089,27,724,464,0
5094,26,1013,588,0
5097,7,687,1512,0
5100,26,1020,444,0
5101,8,8,274,0
5106,8,1081,283,0
5107,8,66,120,0
5108,26,985,503,0
5111,30,479,698,0
5112,29,597,7,0
5116,8,68,1560,0
5119,8,76,709,0
5121,30,686,235,0
5122,29,443,973,0
5124,8,75,253,0
5126,26,589,171,0
5127,8,1084,850,0
5129,29,416,962,0
5130,8,97,1109,0
5137,8,623,387,0
5138,8,83,905,0
5140,8,285,456,0
5143,8,10,367,0
5144,8,511,189,0
5146,28,492,231,0
5149,8,79,550,0
5156,26,536,890,0
5159,5,955,733,0
5162,2,559,1223,0
5163,8,656,1357,0
5169,8,470,801,0
5172,8,54,213,0
5173,8,46,382,0
5174,26,611,639,0
5177,29,896,634,0
5181,30,428,153,0
5190,2,642,304,0
5193,30,798,1258,0
5195,8,694,1347,0
5204,30,348,732,0
5221,26,867,865,0
5222,8,53,1345,0
5226,26,666,1170,0
5227,30,672,371,0
5228,26,453,1068,0
5229,8,77,1290,0
5230,8,72,353,0
5231,8,90,717,0
5233,8,700,1211,0
5237,30,678,1473,0
5238,30,364,37,0
5241,5,689,408,0
5242,7,687,1556,0
5245,1,312,595,0
5250,8,61,1189,0
5251,8,513,478,0
5253,26,862,1157,0
5256,29,696,575,0
5257,30,348,164,0
5258,3,839,67,0
5262,5,663,626,0
5264,30,381,202,0
5265,8,883,1556,0
5269,26,1,1239,0
5280,8,884,1170,0
5281,30,1001,595,0
5286,26,748,849,0
5287,27,1098,787,0
5294,30,625,413,0
5295,2,703,675,0
5298,26,475,932,0
5300,5,431,1072,0
5305,8,96,631,0
5307,26,326,841,0
5309,8,70,424,0
5310,8,82,303,0
5314,8,1018,798,0
5317,8,761,95,0
5318,5,689,866,0
5322,29,1035,113,0
5325,8,63,1574,0
5327,30,427,957,0
5332,28,993,234,0
5334,8,465,483,0
5338,8,757,1070,0
5340,30,358,867,0
5341,8,88,556,0
5350,5,431,763,0
5353,8,73,483,0
5358,30,1067,891,0
5364,8,915,744,0
5366,30,1067,439,0
5377,8,1110,206,0
5380,8,103,1,0
5383,8,723,691,0
5386,30,625,1383,0
5390,8,67,638,0
5402,28,315,234,0
5405,8,50,740,0
5407,29,975,1339,0
5408,30,1071,588,0
5410,8,705,1265,0
5411,8,812,1464,0
5412,8,983,1188,0
5414,8,58,391,0
5418,30,704,460,0
5420,26,379,751,0
5423,29,1081,113,0
5429,8,1048,1292,0
5430,26,739,90,0
5434,8,970,1105,0
5440,30,686,1298,0
5454,8,916,265,0
5456,5,967,1142,0
5457,26,1000,725,0
5459,8,56,206,0
5460,8,1084,413,0
5463,7,691,80,0
5465,8,772,750,0
5467,26,647,283,0
5469,27,822,1074,0
5470,8,622,174,0
5475,8,90,194,0
5476,8,755,1527,0
5481,8,82,128,0
5482,8,754,1549,1
5486,29,243,634,0
5487,5,279,1449,0
5488,8,808,624,0
5489,7,17,1434,0
5491,2,347,1191,0
5493,8,75,904,0
5494,26,565,317,0
5501,1,523,340,0
5503,29,597,943,0
5504,30,4,1291,0
5505,8,501,1266,0
5506,8,554,473,0
5511,8,806,30,0
5515,7,986,1464,0
5518,8,700,469,0
5521,30,1004,953,0
5524,26,981,782,0
5528,8,581,1507,0
5529,8,85,906,0
5533,30,773,1046,0
5540,8,6,395,0
5541,8,494,337,0
5543,8,581,1285,0
5547,30,486,175,0
5549,29,445,285,0
5550,8,430,1372,0
5551,8,67,989,0
5560,8,248,1216,0
5561,8,59,871,0
5562,30,754,979,0
5564,26,767,648,0
5566,8,66,1507,0
5572,8,810,852,0
5574,8,1017,556,1
5577,30,814,1296,0
5578,5,955,1095,0
5580,8,283,239,0
5589,30,646,135,0
5591,26,250,1423,0
5594,8,604,977,0
5596,30,672,202,0
5599,7,687,494,0
5600,8,964,1405,0
5604,8,793,1086,0
5605,30,920,895,0
5606,30,814,707,0
5607,8,694,1068,0
5608,30,381,781,0
5611,1,312,72,0
5612,8,75,195,0
5614,8,1045,574,0
5619,8,911,304,0
5623,26,410,436,0
5625,26,435,275,0
5630,8,432,675,0
5632,8,754,1049,0
5634,8,772,38,0
5639,8,95,1404,0
5643,29,613,81,0
5644,2,1047,1402,0
5645,26,1039,464,0
5646,28,525,189,0
5648,8,10,1451,0
5649,8,808,1232,0
5650,29,750,262,0
5657,8,7,246,0
5659,26,1082,442,0
5660,30,900,426,0
5666,8,14,345,0
5671,8,70,824,0
5676,26,937,455,0
5677,26,340,1363,0
5678,26,589,198,0
5679,8,100,174,0
5681,8,744,146,0
5682,5,1105,7,0
5684,30,909,317,0
5690,8,532,800,0
5691,8,554,99,0
5692,30,360,1418,0
5693,8,509,543,0
5694,26,583,607,0
5695,8,979,329,0
5700,8,583,294,0
5702,8,707,545,0
5705,8,90,79,0
5707,27,864,1074,0
5712,26,764,783,0
5719,8,806,966,0
5721,8,449,1111,0
5729,26,476,607,0
5743,2,1047,1450,0
5744,30,355,215,0
5747,26,1009,1049,0
5749,8,916,725,0
5750,8,817,740,0
5751,5,279,1246,0
5754,29,3,184,0
5755,7,1050,1044,0
5756,8,61,956,0
5760,30,894,502,0
5762,8,103,1026,0
5763,30,336,713,0
5768,8,722,560,0
5769,30,818,1086,0
5772,26,610,293,0
5776,8,85,1085,0
5778,8,511,1558,0
5779,8,95,333,0
5781,30,277,633,0
5783,26,327,245,0
5784,1,676,340,0
5788,30,616,814,0
5797,5,689,802,0
5800,26,611,427,0
5802,26,1030,1167,0
5808,8,610,893,0
5809,5,455,301,0
5811,5,1043,1224,0
5813,8,532,267,0
5820,8,81,267,0
5822,30,348,1355,0
5826,8,916,337,0
5830,29,873,285,0
5831,8,46,719,0
5833,7,1102,866,0
5834,30,786,1190,0
5838,8,72,1250,0
5839,8,89,297,0
5840,30,1015,1191,0
5843,8,919,435,0
5849,5,967,659,0
5855,8,1063,909,0
5856,30,510,1457,0
5859,26,636,1463,0
5863,8,793,456,0
5864,30,1001,1123,0
5865,8,80,94,0
5873,26,309,90,0
5876,8,7,640,0
5877,7,1102,379,0
5880,26,502,1227,0
5881,8,63,886,0
5882,8,65,1349,0
5883,26,514,783,0
5885,3,822,1025,0
5887,8,1015,874,0
5888,7,1102,1164,0
5891,2,981,607,0
5894,2,897,679,0
5896,8,727,184,0
5898,30,318,621,0
5901,7,17,28,0
5906,8,727,1382,0
5909,26,912,607,0
5911,8,63,383,0
5913,29,1081,262,0
5916,26,1093,1227,0
5919,26,630,1378,0
5923,7,17,219,0
5924,8,494,4,0
5926,26,813,240,0
5928,8,257,699,0
5930,8,14,188,0
5931,26,776,998,0
5932,8,58,218,0
5934,26,1106,1457,0
5938,30,794,236,0
5940,8,737,1512,0
5941,26,1033,357,0
5944,8,293,1025,0
5946,26,250,795,0
5948,8,885,637,0
5950,28,316,1378,0
5954,5,689,1311,0
5961,8,11,45,0
5965,30,531,1481,0
5966,8,1063,850,0
5967,30,421,935,0
5968,8,45,525,0
5969,8,919,695,0
5970,8,92,1117,0
5971,26,979,65,0
5972,8,807,616,0
5973,30,678,72,0
5976,8,806,482,0
5978,8,72,643,0
5983,8,583,923,0
5991,26,317,1261,0
5993,8,550,1562,0
5995,8,812,541,0
5996,8,583,749,0
5998,8,283,1185,0
5999,8,1000,62,0
6003,26,546,310,0
6004,26,435,358,0
6010,5,689,1028,0
6012,8,1086,1531,0
6019,26,502,207,0
6028,8,761,1097,0
6030,26,470,1107,0
6031,8,248,1368,0
6035,8,89,1240,0
6038,8,437,191,0
6040,8,981,1374,0
6041,7,641,626,0
6044,29,750,1115,0
6049,8,470,1122,0
6052,26,243,910,0
6053,26,634,1140,0
6055,8,585,1280,0
6056,8,1033,1345,0
6058,8,722,1550,0
6065,30,360,891,0
6067,8,645,1311,0
6068,7,392,119,0
6070,30,528,23,0
6071,28,1041,231,0
6077,7,392,1165,0
6078,2,1047,1555,0
6080,8,101,1028,0
6084,8,511,791,0
6085,30,712,858,0
6087,29,445,1165,0
6088,26,824,1513,0
6089,8,755,23,0
6092,29,1046,656,0
6093,3,838,432,0
6095,8,465,762,0
6097,8,82,306,0
6098,8,694,122,0
6100,8,846,572,0
6102,2,1047,635,0
6105,8,88,1468,0
6114,8,54,1077,0
6115,8,654,1216,0
6119,30,1024,1041,0
6125,30,576,520,0
6132,8,1073,1087,0
6133,8,700,1073,0
6134,8,1000,1378,0
6135,30,907,37,0
6136,8,882,633,0
6138,8,67,761,0
6141,30,686,387,0
6142,8,792,478,0
6145,5,955,676,0
6148,26,916,648,0
6150,26,859,141,0
6151,29,1046,102,0
6154,8,66,768,0
6155,30,946,1408,0
6158,8,755,1468,0
6161,29,619,669,0
6163,8,559,131,0
6164,8,782,1388,0
6166,8,970,1285,0
6170,29,538,23,0
6172,30,918,776,0
6175,30,773,275,0
6179,8,579,1427,0
6183,26,528,178,0
6197,30,691,1226,0
6199,8,1059,828,0
6201,8,247,648,0
6203,26,329,667,0
6205,30,303,450,0
6213,8,1110,1263,0
6219,26,611,290,0
6221,26,301,1215,0
6222,8,762,628,0
6226,26,381,1418,0
6234,29,265,1296,0
6236,5,455,733,0
6242,8,53,274,0
6243,8,807,1384,0
6244,8,65,435,0
6248,29,800,1195,0
6251,30,924,1535,0
6254,8,61,1210,0
6256,2,1023,1450,0
6260,8,11,1475,0
6267,8,615,1265,0
6268,8,627,1297,0
6270,29,1040,1252,0
6276,8,501,1193,0
6277,8,52,1274,0
6280,8,1081,1523,0
6285,5,455,1152,0
6290,29,943,501,0
6299,30,479,135,0
6303,30,341,1144,0
6304,26,464,163,0
6305,30,1071,973,0
6307,26,1031,1290,0
6308,8,77,662,0
6310,29,982,131,0
6315,8,490,1399,0
6316,30,1101,1256,0
6317,30,563,974,0
6319,8,82,246,0
6322,8,1110,1069,0
6323,8,902,532,0
6326,30,742,637,0
6329,29,243,1252,0
6330,8,1048,776,0
6331,8,58,16,0
6333,8,882,1321,0
6336,30,924,175,0
6337,8,99,965,0
6338,8,537,347,0
6340,29,619,131,0
6342,29,750,1329,0
6343,8,707,394,0
6356,30,332,561,0
6357,29,243,386,0
6362,2,628,1402,0
6365,8,1049,374,0
6367,8,772,1464,0
6368,8,885,1543,0
6376,30,872,1098,0
6377,8,465,675,0
6378,8,583,532,0
6383,8,90,1441,0
6384,8,473,347,0
6387,8,61,383,0
6391,8,725,595,0
6394,8,554,126,0
6398,8,1048,356,0
6404,8,247,391,0
6408,30,531,1012,0
6410,26,476,368,0
6412,8,885,454,0
6415,8,98,829,0
6420,8,1002,190,0
6422,8,292,1334,0
6424,26,330,619,0
6432,8,490,1344,0
6433,5,934,407,0
6435,8,762,994,0
6438,30,541,648,0
6439,8,755,1026,0
6442,8,700,1080,0
6443,8,81,1014,0
6445,30,307,233,0
6465,8,48,377,0
6470,8,102,1218,0
6474,8,103,215,0
6476,29,243,960,0
6478,8,1063,616,0
6485,8,792,14,0
6486,8,276,657,0
6488,8,490,249,0
6494,30,1001,400,0
6495,8,73,138,0
6499,8,559,200,0
6500,30,1076,317,0
6503,8,711,518,0
6513,8,711,344,0
6514,8,430,1198,0
6516,29,674,1162,0
6517,8,624,474,0
6519,30,1083,725,0
6523,8,928,275,0
6525,8,65,216,0
6526,8,911,200,0
6528,26,667,1226,0
6530,5,955,967,0
6532,29,787,1485,0
6535,26,326,1012,0
6537,8,74,1418,0
6540,7,641,1093,0
6542,8,473,860,0
6545,29,538,207,0
6547,8,747,474,0
6550,26,917,426,0
6553,8,532,608,0
6555,8,12,184,0
6556,8,63,992,0
6558,8,761,1394,0
6560,8,432,640,0
6562,8,645,1498,0
6568,8,77,661,0
6572,8,792,184,0
6575,26,925,630,0
6582,8,761,173,0
6584,8,79,1209,0
6585,8,604,862,0
6587,2,347,633,0
6594,8,725,123,0
6601,8,882,1022,0
6602,8,1085,508,0
6605,26,930,207,0
6609,8,981,549,0
6612,8,762,1069,0
6614,7,392,1320,0
6617,30,913,1223,0
6620,8,979,37,0
6623,8,579,1394,0
6624,8,257,791,0
6627,26,666,444,0
6628,8,293,288,0
6629,26,947,1157,0
6632,8,711,919,0
6633,30,320,843,0
6635,29,265,1573,0
6636,8,762,487,0
6638,29,265,1252,0
6642,8,256,446,0
6643,8,915,797,0
6654,8,383,319,0
6663,8,889,594,0
6665,26,473,1396,0
6668,28,1061,590,0
6669,8,447,94,0
6670,8,981,281,0
6674,30,409,1418,0
6675,8,725,977,0
6676,30,666,1487,0
6677,8,738,254,0
6680,30,818,687,0
6682,7,691,1044,0
6684,8,70,1223,0
6687,8,810,515,0
6690,8,437,820,0
6697,5,893,737,0
6702,8,91,53,0
6704,30,529,1248,0
6706,2,514,979,0
6710,2,897,823,0
6716,26,564,592,0
6723,8,96,844,0
6727,30,659,607,0
6728,8,449,874,0
6730,26,1082,328,0
6735,3,395,1025,0
6736,29,416,1229,0
6740,26,1000,783,0
6741,29,896,1,0
6742,8,532,461,0
6745,8,583,1373,0
6749,30,984,17,0
6752,3,403,464,0
6754,8,66,602,0
6756,8,45,1315,0
6761,8,983,1069,0
6762,29,750,795,0
6763,8,64,1087,0
6774,30,965,578,0
6776,2,583,633,0
6777,26,855,857,0
6779,29,975,874,0
6782,5,934,978,0
6786,7,687,1457,0
6788,8,494,356,0
6791,8,511,270,0
6792,29,1081,413,0
6794,8,624,781,0
6796,8,276,434,0
6800,3,389,590,0
6801,2,583,196,0
6804,26,1082,683,0
6805,30,858,1290,0
6806,8,581,579,0
6807,8,52,1579,0
6808,7,17,222,0
6813,8,610,227,0
6814,8,9,184,0
6815,8,915,53,0
6816,28,441,590,0
6817,8,513,1033,0
6822,26,484,1472,0
6824,3,384,67,0
6825,26,1048,1203,0
6833,30,260,583,0
6839,8,470,72,0
6841,8,1110,868,0
6844,8,727,1523,0
6848,8,544,926,0
6853,8,1049,1549,0
6854,28,977,590,0
6858,5,279,700,0
6862,8,754,131,0
6865,7,392,1049,0
6869,8,71,703,0
6872,8,7,672,0
6873,26,749,712,0
6874,5,279,80,0
6875,8,740,301,0
6878,30,894,698,0
6883,30,631,273,0
6884,29,448,1432,0
6887,8,74,405,0
6891,8,882,1274,0
6894,26,446,152,0
6895,30,798,650,0
6896,8,58,462,0
6898,26,379,163,0
6899,29,243,460,0
6901,8,513,1076,0
6902,8,79,325,0
6912,5,934,711,0
6914,8,544,608,0
6916,8,57,634,0
6917,8,95,154,0
6919,30,574,1357,0
6922,30,974,922,0
6925,7,1050,63,0
6928,29,443,1573,0
6929,26,528,932,0
6930,8,292,167,0
6934,8,772,851,0
6942,7,392,760,0
6946,8,60,758,0
6950,29,265,338,0
6954,8,424,46,0
6955,26,820,867,0
6958,8,97,302,0
6962,29,265,1562,0
6964,8,80,854,0
6965,29,445,484,0
6967,8,424,1529,0
6971,8,682,208,0
6978,30,366,232,0
6981,2,981,619,0
6982,5,663,418,0
6990,8,64,1249,0
6994,26,315,204,0
6995,8,554,1263,0
6997,8,1084,87,0
6999,5,1043,1464,0
7001,30,1003,1223,0
7002,8,87,879,0
7003,26,353,795,0
7005,29,868,669,0
7008,8,83,1056,0
7011,8,1002,244,0
7012,8,585,85,0
7013,26,298,88,0
7015,8,725,520,0
7017,8,13,1412,0
7020,8,51,1168,0
7021,30,541,17,0
7025,5,689,432,0
7028,8,58,1194,0
7031,7,17,277,0
7035,8,723,789,0
7040,5,1105,1239,0
7041,29,800,1339,0
7045,8,700,208,0
7046,7,641,1291,0
7048,8,447,858,0
7050,29,873,855,0
7053,29,982,113,0
7055,29,785,1573,0
7056,29,868,136,0
7057,30,288,393,0
7060,29,982,876,0
7061,8,257,86,0
7064,8,805,200,0
7065,30,426,273,0
7070,5,893,367,0
7078,8,1002,729,0
7079,29,416,501,0
7081,8,747,1398,0
7082,5,279,567,0
7087,29,943,386,0
7089,5,279,688,0
7092,8,624,1427,0
7094,26,1033,1283,0
7097,26,536,1209,0
7103,29,619,81,0
